Data,Abruzzo,Basilicata,Calabria,Campania,Emilia-Romagna,Friuli Venezia Giulia,Lazio,Liguria,Lombardia,Marche,Molise,P.A. Bolzano,P.A. Trento,Piemonte,Puglia,Sardegna,Sicilia,Toscana,Umbria,Valle d'Aosta,Veneto
2020-05-16,1644.0,645.0,1390.0,4717.0,4777.0,1294.0,4339.0,2056.0,14145.0,2860.0,391.0,764.0,1683.0,5568.0,1924.0,1413.0,2034.0,3338.0,1369.0,422.0,12406.0
2020-05-17,1545.0,671.0,1213.0,3526.0,2832.0,2362.0,4228.0,2086.0,11809.0,1445.0,226.0,725.0,4276.0,4296.0,1424.0,992.0,2463.0,3319.0,786.0,334.0,9543.0
2020-05-18,680.0,414.0,863.0,3691.0,2782.0,818.0,3306.0,1331.0,5078.0,429.0,429.0,433.0,514.0,4108.0,866.0,1138.0,1433.0,1179.0,323.0,158.0,6433.0
2020-05-19,1048.0,766.0,1143.0,3747.0,4312.0,782.0,4405.0,2108.0,14918.0,900.0,78.0,665.0,518.0,5010.0,1933.0,1026.0,3181.0,3960.0,1543.0,336.0,10779.0
2020-05-20,2178.0,639.0,1158.0,3539.0,6162.0,3015.0,3972.0,1547.0,11508.0,108.0,566.0,784.0,1340.0,6135.0,2061.0,1159.0,1533.0,5138.0,1398.0,257.0,12998.0
2020-05-21,1038.0,551.0,1256.0,5078.0,4555.0,2870.0,4222.0,1871.0,14702.0,1792.0,95.0,794.0,1818.0,6662.0,1694.0,1223.0,3775.0,4316.0,1251.0,341.0,11775.0
2020-05-22,1795.0,508.0,1123.0,5983.0,3940.0,2521.0,5019.0,2518.0,19028.0,1664.0,363.0,1084.0,2152.0,5347.0,2113.0,1394.0,2083.0,3890.0,1225.0,270.0,11360.0
2020-05-23,1334.0,466.0,1045.0,4867.0,4525.0,2627.0,3653.0,2206.0,17191.0,1108.0,401.0,1483.0,2184.0,5264.0,2036.0,1486.0,2482.0,3541.0,1313.0,297.0,12901.0
2020-05-24,1196.0,600.0,1060.0,5414.0,4494.0,2163.0,2755.0,1438.0,11457.0,1058.0,209.0,902.0,1603.0,3263.0,1832.0,1121.0,1336.0,3089.0,708.0,251.0,9875.0
2020-05-25,982.0,523.0,556.0,3360.0,2305.0,1271.0,2342.0,1299.0,5641.0,555.0,89.0,502.0,666.0,2858.0,1100.0,277.0,2012.0,1138.0,199.0,96.0,7470.0
2020-05-26,1265.0,563.0,1006.0,4379.0,3673.0,1289.0,3127.0,2206.0,9176.0,1015.0,137.0,389.0,695.0,5455.0,2203.0,895.0,2421.0,4523.0,1097.0,87.0,12073.0
2020-05-27,1740.0,537.0,1117.0,5879.0,3714.0,1651.0,3320.0,2157.0,12503.0,1250.0,177.0,783.0,1120.0,5098.0,2626.0,1326.0,2613.0,3871.0,1206.0,197.0,14439.0
2020-05-28,1315.0,608.0,1325.0,3344.0,9128.0,2952.0,3706.0,1790.0,15507.0,1575.0,218.0,1042.0,749.0,5787.0,2447.0,1293.0,2221.0,4020.0,1239.0,194.0,15433.0
2020-05-29,1513.0,567.0,1175.0,4601.0,6213.0,4823.0,3274.0,1548.0,14078.0,1279.0,262.0,816.0,1787.0,5139.0,2642.0,1244.0,3463.0,3365.0,1315.0,106.0,12925.0
2020-05-30,0.0,512.0,1203.0,4364.0,4464.0,1138.0,4121.0,2719.0,14301.0,1095.0,262.0,1300.0,1760.0,6331.0,2177.0,749.0,2892.0,3389.0,1250.0,213.0,15102.0
2020-05-31,2351.0,459.0,940.0,3510.0,4109.0,2402.0,2086.0,1471.0,12427.0,1150.0,260.0,842.0,1993.0,3305.0,1887.0,716.0,1183.0,2649.0,530.0,231.0,9617.0
